Year,LEA,LEA Name,School,School Name,Grade Span,Summary Group Title,Indicator Name,Measure Name,Subject Title,Measure Possible Points,Measure Earned Points,Measure Result,Create Date
2022,6,Carroll,406,Mechanicsville Elementary,E,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,3.51190476,2.8,20230303
2022,6,Carroll,406,Mechanicsville Elementary,E,All Students,Academic Progress,Percent Proficient,Science,5,2,40,20230303
2022,6,Carroll,406,Mechanicsville Elementary,E,All Students,Academic Progress,Student Growth,Mathematics,12.5,12.2125,97.5,20230303
2022,6,Carroll,406,Mechanicsville Elementary,E,All Students,Academic Progress,Student Growth,English/Language Arts,12.5,12.0055,95.7,20230303
2022,6,Carroll,406,Mechanicsville Elementary,E,All Students,Academic Progress,Credit for Well Rounded Curriculum,Not Applicable,5,5,100,20230303
2022,6,Carroll,406,Mechanicsville Elementary,E,All Students,School Quality and Student Success,Students not Chronically Absent,Not Applicable,15,13.5,87.2,20230303
2022,6,Carroll,406,Mechanicsville Elementary,E,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,4.67430912,6.7,20230303
2022,6,Carroll,406,Mechanicsville Elementary,E,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,1.86023839,6.2,20230303
2022,6,Carroll,406,Mechanicsville Elementary,E,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,10,100,20230303
2022,6,Carroll,501,Eldersburg Elementary,E,All Students,Academic Achievement,Percent Proficient,Mathematics,5,2.85388128,57.1,20230303
2022,6,Carroll,501,Eldersburg Elementary,E,All Students,Academic Achievement,Percent Proficient,English/Language Arts,5,3.38709677,67.7,20230303
2022,6,Carroll,501,Eldersburg Elementary,E,All Students,Academic Achievement,Average Performance Level,Mathematics,5,3.18493151,2.5,20230303
2022,6,Carroll,501,Eldersburg Elementary,E,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,3.36981567,2.7,20230303
2022,6,Carroll,501,Eldersburg Elementary,E,All Students,Academic Progress,Percent Proficient,Science,5,3.03571429,60.7,20230303
2022,6,Carroll,501,Eldersburg Elementary,E,All Students,Academic Progress,Student Growth,Mathematics,12.5,9.9355,77.7,20230303
2022,6,Carroll,501,Eldersburg Elementary,E,All Students,Academic Progress,Student Growth,English/Language Arts,12.5,9.648,75.2,20230303
2022,6,Carroll,501,Eldersburg Elementary,E,All Students,Academic Progress,Credit for Well Rounded Curriculum,Not Applicable,5,4.88095238,97.6,20230303
2022,6,Carroll,501,Eldersburg Elementary,E,All Students,School Quality and Student Success,Students not Chronically Absent,Not Applicable,15,13,86.2,20230303
2022,6,Carroll,501,Eldersburg Elementary,E,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,6.00708615,8.6,20230303
2022,6,Carroll,501,Eldersburg Elementary,E,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,1.92185517,6.4,20230303
2022,6,Carroll,501,Eldersburg Elementary,E,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,10,100,20230303
2022,6,Carroll,503,Linton Springs Elementary,E,All Students,Academic Achievement,Percent Proficient,Mathematics,5,2.97250859,59.5,20230303
2022,6,Carroll,503,Linton Springs Elementary,E,All Students,Academic Achievement,Percent Proficient,English/Language Arts,5,3.48797251,69.8,20230303
2022,6,Carroll,503,Linton Springs Elementary,E,All Students,Academic Achievement,Average Performance Level,Mathematics,5,3.25171821,2.6,20230303
2022,6,Carroll,503,Linton Springs Elementary,E,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,3.49226804,2.8,20230303
2022,6,Carroll,503,Linton Springs Elementary,E,All Students,Academic Progress,Percent Proficient,Science,5,2.55813953,51.2,20230303
2022,6,Carroll,503,Linton Springs Elementary,E,All Students,Academic Progress,Student Growth,Mathematics,12.5,11.9365,95.1,20230303
2022,6,Carroll,503,Linton Springs Elementary,E,All Students,Academic Progress,Student Growth,English/Language Arts,12.5,9.8665,77.1,20230303
2022,6,Carroll,503,Linton Springs Elementary,E,All Students,Academic Progress,Credit for Well Rounded Curriculum,Not Applicable,5,5,100,20230303
2022,6,Carroll,503,Linton Springs Elementary,E,All Students,School Quality and Student Success,Students not Chronically Absent,Not Applicable,15,10.5,77.7,20230303
2022,6,Carroll,503,Linton Springs Elementary,E,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,4.93168251,7,20230303
2022,6,Carroll,503,Linton Springs Elementary,E,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,2.39841525,8,20230303
2022,6,Carroll,503,Linton Springs Elementary,E,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,10,100,20230303
2022,6,Carroll,504,Sykesville Middle,M,All Students,Academic Achievement,Percent Proficient,Mathematics,5,1.71333333,34.3,20230303
2022,6,Carroll,504,Sykesville Middle,M,All Students,Academic Achievement,Percent Proficient,English/Language Arts,5,3.08510638,61.7,20230303
2022,6,Carroll,504,Sykesville Middle,M,All Students,Academic Achievement,Average Performance Level,Mathematics,5,2.74166667,2.2,20230303
2022,6,Carroll,504,Sykesville Middle,M,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,3.26795213,2.6,20230303
2022,6,Carroll,504,Sykesville Middle,M,All Students,Academic Progress,Percent Proficient,Science,3.5,1.82857143,52.2,20230303
2022,6,Carroll,504,Sykesville Middle,M,All Students,Academic Progress,Student Growth,Mathematics,12.5,10.706,84.4,20230303
2022,6,Carroll,504,Sykesville Middle,M,All Students,Academic Progress,Student Growth,English/Language Arts,12.5,7.578,57.2,20230303
2022,6,Carroll,504,Sykesville Middle,M,All Students,Academic Progress,Credit for Well Rounded Curriculum,Not Applicable,3,2.96370968,98.8,20230303
2022,6,Carroll,504,Sykesville Middle,M,All Students,School Quality and Student Success,Students not Chronically Absent,Not Applicable,15,9,70.7,20230303
2022,6,Carroll,504,Sykesville Middle,M,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,2.47395309,3.5,20230303
2022,6,Carroll,504,Sykesville Middle,M,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,0.8740456,2.9,20230303
2022,6,Carroll,504,Sykesville Middle,M,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,9.51612903,95.2,20230303
2022,6,Carroll,505,Freedom District Elementary,E,All Students,Academic Achievement,Percent Proficient,Mathematics,5,3.49337748,69.9,20230303
2022,6,Carroll,505,Freedom District Elementary,E,All Students,Academic Achievement,Percent Proficient,English/Language Arts,5,3.98671096,79.7,20230303
2022,6,Carroll,505,Freedom District Elementary,E,All Students,Academic Achievement,Average Performance Level,Mathematics,5,3.47682119,2.8,20230303
2022,6,Carroll,505,Freedom District Elementary,E,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,3.62541528,2.9,20230303
2022,6,Carroll,505,Freedom District Elementary,E,All Students,Academic Progress,Percent Proficient,Science,5,2.75,55,20230303
2022,6,Carroll,505,Freedom District Elementary,E,All Students,Academic Progress,Student Growth,Mathematics,12.5,11.6145,92.3,20230303
2022,6,Carroll,505,Freedom District Elementary,E,All Students,Academic Progress,Student Growth,English/Language Arts,12.5,10.982,86.8,20230303
2022,6,Carroll,505,Freedom District Elementary,E,All Students,Academic Progress,Credit for Well Rounded Curriculum,Not Applicable,5,4.95,99,20230303
2022,6,Carroll,505,Freedom District Elementary,E,All Students,School Quality and Student Success,Students not Chronically Absent,Not Applicable,15,13,85.6,20230303
2022,6,Carroll,505,Freedom District Elementary,E,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,4.24125632,6.1,20230303
2022,6,Carroll,505,Freedom District Elementary,E,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,1.91460484,6.4,20230303
2022,6,Carroll,505,Freedom District Elementary,E,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,10,100,20230303
2022,6,Carroll,506,Carrolltowne Elementary,E,All Students,Academic Achievement,Percent Proficient,Mathematics,5,3.5130719,70.3,20230303
2022,6,Carroll,506,Carrolltowne Elementary,E,All Students,Academic Achievement,Percent Proficient,English/Language Arts,5,3.67647059,73.5,20230303
2022,6,Carroll,506,Carrolltowne Elementary,E,All Students,Academic Achievement,Average Performance Level,Mathematics,5,3.43954248,2.8,20230303
2022,6,Carroll,506,Carrolltowne Elementary,E,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,3.50081699,2.8,20230303
2022,6,Carroll,506,Carrolltowne Elementary,E,All Students,Academic Progress,Percent Proficient,Science,5,3.11320755,62.3,20230303
2022,6,Carroll,506,Carrolltowne Elementary,E,All Students,Academic Progress,Student Growth,Mathematics,12.5,12.27,98,20230303
2022,6,Carroll,506,Carrolltowne Elementary,E,All Students,Academic Progress,Student Growth,English/Language Arts,12.5,11.994,95.6,20230303
2022,6,Carroll,506,Carrolltowne Elementary,E,All Students,Academic Progress,Credit for Well Rounded Curriculum,Not Applicable,5,5,100,20230303
2022,6,Carroll,506,Carrolltowne Elementary,E,All Students,School Quality and Student Success,Students not Chronically Absent,Not Applicable,15,12.5,84.3,20230303
2022,6,Carroll,506,Carrolltowne Elementary,E,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,4.43797811,6.3,20230303
2022,6,Carroll,506,Carrolltowne Elementary,E,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,2.13188936,7.1,20230303
2022,6,Carroll,506,Carrolltowne Elementary,E,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,10,100,20230303
2022,6,Carroll,507,Liberty High,H,All Students,Academic Achievement,Percent Proficient,Mathematics,7.5,5.74137931,76.6,20230303
2022,6,Carroll,507,Liberty High,H,All Students,Academic Achievement,Percent Proficient,English/Language Arts,7.5,4.45866142,59.4,20230303
2022,6,Carroll,507,Liberty High,H,All Students,Academic Achievement,Average Performance Level,English/Language Arts,7.5,5.25590551,2.8,20230303
2022,6,Carroll,507,Liberty High,H,All Students,Graduation Rate,Four-year Adjusted Cohort Graduation Rate,Not Applicable,10,9.75308642,97.5,20230303
2022,6,Carroll,507,Liberty High,H,All Students,Graduation Rate,Five-year Adjusted Cohort Graduation Rate,Not Applicable,5,4.95833333,99.2,20230303
2022,6,Carroll,507,Liberty High,H,All Students,School Quality and Student Success,Students not Chronically Absent,Not Applicable,15,11,79.3,20230303
2022,6,Carroll,507,Liberty High,H,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,2.78982113,4,20230303
2022,6,Carroll,507,Liberty High,H,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,1.66922008,5.6,20230303
2022,6,Carroll,507,Liberty High,H,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,9.24302789,92.4,20230303
2022,6,Carroll,507,Liberty High,H,All Students,Readiness for Post-Secondary Success,Credit for Well Rounded Curriculum,Not Applicable,5,4,87.3,20230303
2022,6,Carroll,507,Liberty High,H,All Students,Readiness for Post-Secondary Success,On Track in Ninth Grade for Graduation,Not Applicable,5,4.96124031,99.2,20230303
2022,6,Carroll,508,Oklahoma Road Middle,M,All Students,Academic Achievement,Percent Proficient,Mathematics,5,1.3856305,27.7,20230303
2022,6,Carroll,508,Oklahoma Road Middle,M,All Students,Academic Achievement,Percent Proficient,English/Language Arts,5,3.37004405,67.4,20230303
2022,6,Carroll,508,Oklahoma Road Middle,M,All Students,Academic Achievement,Average Performance Level,Mathematics,5,2.71627566,2.2,20230303
2022,6,Carroll,508,Oklahoma Road Middle,M,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,3.39207048,2.7,20230303
2022,6,Carroll,508,Oklahoma Road Middle,M,All Students,Academic Progress,Percent Proficient,Science,3.5,1.83333333,52.4,20230303
2022,6,Carroll,508,Oklahoma Road Middle,M,All Students,Academic Progress,Student Growth,Mathematics,12.5,10.637,83.8,20230303
2022,6,Carroll,508,Oklahoma Road Middle,M,All Students,Academic Progress,Student Growth,English/Language Arts,12.5,10.3495,81.3,20230303
2022,6,Carroll,508,Oklahoma Road Middle,M,All Students,Academic Progress,Credit for Well Rounded Curriculum,Not Applicable,3,3,100,20230303
2022,6,Carroll,508,Oklahoma Road Middle,M,All Students,School Quality and Student Success,Students not Chronically Absent,Not Applicable,15,11,77.8,20230303
2022,6,Carroll,508,Oklahoma Road Middle,M,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,3.8242596,5.5,20230303
2022,6,Carroll,508,Oklahoma Road Middle,M,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,1.93686315,6.5,20230303
2022,6,Carroll,508,Oklahoma Road Middle,M,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,10,100,20230303
2022,6,Carroll,509,Piney Ridge Elementary,E,All Students,Academic Achievement,Percent Proficient,Mathematics,5,3.43096234,68.6,20230303
2022,6,Carroll,509,Piney Ridge Elementary,E,All Students,Academic Achievement,Percent Proficient,English/Language Arts,5,3.74476987,74.9,20230303
2022,6,Carroll,509,Piney Ridge Elementary,E,All Students,Academic Achievement,Average Performance Level,Mathematics,5,3.41527197,2.7,20230303
2022,6,Carroll,509,Piney Ridge Elementary,E,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,3.61924686,2.9,20230303
2022,6,Carroll,509,Piney Ridge Elementary,E,All Students,Academic Progress,Percent Proficient,Science,5,2.56410256,51.3,20230303
